date,product,units_sold,unit_price,revenue,employee,cond,temp,dayname
2021-05-08,cktmimosa,4,25.0,100.0,Brittany_Scott,cloudy,32,Saturday
2021-05-08,cktmimosa,4,25.0,100.0,Jennifer_Daniels,cloudy,32,Saturday
2021-05-08,cktmimosa,4,25.0,100.0,Robert_Thomas_DDS,cloudy,32,Saturday
2021-05-08,cktmarg,3,14.0,42.0,Heather_Pennington,cloudy,32,Saturday
2021-05-08,cktmarg,3,14.0,42.0,Clifford_Mcknight,cloudy,32,Saturday
2021-05-08,cktmarg,3,14.0,42.0,Rebecca_Kim,cloudy,32,Saturday
2021-05-08,cktmarg,3,14.0,42.0,Molly_Mercer,cloudy,32,Saturday
2021-05-08,cktmarg,3,14.0,42.0,Justin_Clark,cloudy,32,Saturday
2021-05-08,cktmarg,3,14.0,42.0,Patricia_Ross,cloudy,32,Saturday
2021-05-08,cktmarg,3,14.0,42.0,Daniel_Livingston,cloudy,32,Saturday
2021-05-08,cktmarg,3,14.0,42.0,Brittany_Scott,cloudy,32,Saturday
2021-05-08,cktmarg,3,14.0,42.0,Jennifer_Daniels,cloudy,32,Saturday
2021-05-08,cktmarg,3,14.0,42.0,Robert_Thomas_DDS,cloudy,32,Saturday
2021-05-08,cktpeach,2,13.0,26.0,Heather_Pennington,cloudy,32,Saturday
2021-05-08,cktpeach,2,13.0,26.0,Clifford_Mcknight,cloudy,32,Saturday
2021-05-08,cktpeach,2,13.0,26.0,Rebecca_Kim,cloudy,32,Saturday
2021-05-08,cktpeach,2,13.0,26.0,Molly_Mercer,cloudy,32,Saturday
2021-05-08,cktpeach,2,13.0,26.0,Justin_Clark,cloudy,32,Saturday
2021-05-08,cktpeach,2,13.0,26.0,Patricia_Ross,cloudy,32,Saturday
2021-05-08,cktpeach,2,13.0,26.0,Daniel_Livingston,cloudy,32,Saturday
2021-05-08,cktpeach,2,13.0,26.0,Brittany_Scott,cloudy,32,Saturday
2021-05-08,cktpeach,2,13.0,26.0,Jennifer_Daniels,cloudy,32,Saturday
2021-05-08,cktpeach,2,13.0,26.0,Robert_Thomas_DDS,cloudy,32,Saturday
2021-05-08,cktscrewme,7,12.0,84.0,Heather_Pennington,cloudy,32,Saturday
2021-05-08,cktscrewme,7,12.0,84.0,Clifford_Mcknight,cloudy,32,Saturday
2021-05-08,cktscrewme,7,12.0,84.0,Rebecca_Kim,cloudy,32,Saturday
2021-05-08,cktscrewme,7,12.0,84.0,Molly_Mercer,cloudy,32,Saturday
2021-05-08,cktscrewme,7,12.0,84.0,Justin_Clark,cloudy,32,Saturday
2021-05-08,cktscrewme,7,12.0,84.0,Patricia_Ross,cloudy,32,Saturday
2021-05-08,cktscrewme,7,12.0,84.0,Daniel_Livingston,cloudy,32,Saturday
2021-05-08,cktscrewme,7,12.0,84.0,Brittany_Scott,cloudy,32,Saturday
2021-05-08,cktscrewme,7,12.0,84.0,Jennifer_Daniels,cloudy,32,Saturday
2021-05-08,cktscrewme,7,12.0,84.0,Robert_Thomas_DDS,cloudy,32,Saturday
2021-05-08,cktscrewyou,5,12.0,60.0,Heather_Pennington,cloudy,32,Saturday
2021-05-08,cktscrewyou,5,12.0,60.0,Clifford_Mcknight,cloudy,32,Saturday
2021-05-08,cktscrewyou,5,12.0,60.0,Rebecca_Kim,cloudy,32,Saturday
2021-05-08,cktscrewyou,5,12.0,60.0,Molly_Mercer,cloudy,32,Saturday
2021-05-08,cktscrewyou,5,12.0,60.0,Justin_Clark,cloudy,32,Saturday
2021-05-08,cktscrewyou,5,12.0,60.0,Patricia_Ross,cloudy,32,Saturday
2021-05-08,cktscrewyou,5,12.0,60.0,Daniel_Livingston,cloudy,32,Saturday
2021-05-08,cktscrewyou,5,12.0,60.0,Brittany_Scott,cloudy,32,Saturday
2021-05-08,cktscrewyou,5,12.0,60.0,Jennifer_Daniels,cloudy,32,Saturday
2021-05-08,cktscrewyou,5,12.0,60.0,Robert_Thomas_DDS,cloudy,32,Saturday
2021-05-08,ckteast,3,14.0,42.0,Heather_Pennington,cloudy,32,Saturday
2021-05-08,ckteast,3,14.0,42.0,Clifford_Mcknight,cloudy,32,Saturday
2021-05-08,ckteast,3,14.0,42.0,Rebecca_Kim,cloudy,32,Saturday
2021-05-08,ckteast,3,14.0,42.0,Molly_Mercer,cloudy,32,Saturday
2021-05-08,ckteast,3,14.0,42.0,Justin_Clark,cloudy,32,Saturday
2021-05-08,ckteast,3,14.0,42.0,Patricia_Ross,cloudy,32,Saturday
2021-05-08,ckteast,3,14.0,42.0,Daniel_Livingston,cloudy,32,Saturday
2021-05-08,ckteast,3,14.0,42.0,Brittany_Scott,cloudy,32,Saturday
2021-05-08,ckteast,3,14.0,42.0,Jennifer_Daniels,cloudy,32,Saturday
2021-05-08,ckteast,3,14.0,42.0,Robert_Thomas_DDS,cloudy,32,Saturday
2021-05-08,cktstraw,5,12.0,60.0,Heather_Pennington,cloudy,32,Saturday
2021-05-08,cktstraw,5,12.0,60.0,Clifford_Mcknight,cloudy,32,Saturday
2021-05-08,cktstraw,5,12.0,60.0,Rebecca_Kim,cloudy,32,Saturday
2021-05-08,cktstraw,5,12.0,60.0,Molly_Mercer,cloudy,32,Saturday
2021-05-08,cktstraw,5,12.0,60.0,Justin_Clark,cloudy,32,Saturday
2021-05-08,cktstraw,5,12.0,60.0,Patricia_Ross,cloudy,32,Saturday
2021-05-08,cktstraw,5,12.0,60.0,Daniel_Livingston,cloudy,32,Saturday
2021-05-08,cktstraw,5,12.0,60.0,Brittany_Scott,cloudy,32,Saturday
2021-05-08,cktstraw,5,12.0,60.0,Jennifer_Daniels,cloudy,32,Saturday
2021-05-08,cktstraw,5,12.0,60.0,Robert_Thomas_DDS,cloudy,32,Saturday
2021-05-08,cktsour,7,12.0,84.0,Heather_Pennington,cloudy,32,Saturday
2021-05-08,cktsour,7,12.0,84.0,Clifford_Mcknight,cloudy,32,Saturday
2021-05-08,cktsour,7,12.0,84.0,Rebecca_Kim,cloudy,32,Saturday
2021-05-08,cktsour,7,12.0,84.0,Molly_Mercer,cloudy,32,Saturday
2021-05-08,cktsour,7,12.0,84.0,Justin_Clark,cloudy,32,Saturday
2021-05-08,cktsour,7,12.0,84.0,Patricia_Ross,cloudy,32,Saturday
2021-05-08,cktsour,7,12.0,84.0,Daniel_Livingston,cloudy,32,Saturday
2021-05-08,cktsour,7,12.0,84.0,Brittany_Scott,cloudy,32,Saturday
2021-05-08,cktsour,7,12.0,84.0,Jennifer_Daniels,cloudy,32,Saturday
2021-05-08,cktsour,7,12.0,84.0,Robert_Thomas_DDS,cloudy,32,Saturday
2021-05-08,coldsig16,4,4.95,19.8,Heather_Pennington,cloudy,32,Saturday
2021-05-08,coldsig16,4,4.95,19.8,Clifford_Mcknight,cloudy,32,Saturday
2021-05-08,coldsig16,4,4.95,19.8,Rebecca_Kim,cloudy,32,Saturday
2021-05-08,coldsig16,4,4.95,19.8,Molly_Mercer,cloudy,32,Saturday
2021-05-08,coldsig16,4,4.95,19.8,Justin_Clark,cloudy,32,Saturday
2021-05-08,coldsig16,4,4.95,19.8,Patricia_Ross,cloudy,32,Saturday
2021-05-08,coldsig16,4,4.95,19.8,Daniel_Livingston,cloudy,32,Saturday
2021-05-08,coldsig16,4,4.95,19.8,Brittany_Scott,cloudy,32,Saturday
2021-05-08,coldsig16,4,4.95,19.8,Jennifer_Daniels,cloudy,32,Saturday
2021-05-08,coldsig16,4,4.95,19.8,Robert_Thomas_DDS,cloudy,32,Saturday
2021-05-08,coldsig20,2,5.95,11.9,Heather_Pennington,cloudy,32,Saturday
2021-05-08,coldsig20,2,5.95,11.9,Clifford_Mcknight,cloudy,32,Saturday
2021-05-08,coldsig20,2,5.95,11.9,Rebecca_Kim,cloudy,32,Saturday
2021-05-08,coldsig20,2,5.95,11.9,Molly_Mercer,cloudy,32,Saturday
2021-05-08,coldsig20,2,5.95,11.9,Justin_Clark,cloudy,32,Saturday
2021-05-08,coldsig20,2,5.95,11.9,Patricia_Ross,cloudy,32,Saturday
2021-05-08,coldsig20,2,5.95,11.9,Daniel_Livingston,cloudy,32,Saturday
2021-05-08,coldsig20,2,5.95,11.9,Brittany_Scott,cloudy,32,Saturday
2021-05-08,coldsig20,2,5.95,11.9,Jennifer_Daniels,cloudy,32,Saturday
2021-05-08,coldsig20,2,5.95,11.9,Robert_Thomas_DDS,cloudy,32,Saturday
2021-05-08,coldiced16,6,4.95,29.700000000000003,Heather_Pennington,cloudy,32,Saturday
2021-05-08,coldiced16,6,4.95,29.700000000000003,Clifford_Mcknight,cloudy,32,Saturday
2021-05-08,coldiced16,6,4.95,29.700000000000003,Rebecca_Kim,cloudy,32,Saturday
2021-05-08,coldiced16,6,4.95,29.700000000000003,Molly_Mercer,cloudy,32,Saturday
2021-05-08,coldiced16,6,4.95,29.700000000000003,Justin_Clark,cloudy,32,Saturday
2021-05-08,coldiced16,6,4.95,29.700000000000003,Patricia_Ross,cloudy,32,Saturday
2021-05-08,coldiced16,6,4.95,29.700000000000003,Daniel_Livingston,cloudy,32,Saturday
2021-05-08,coldiced16,6,4.95,29.700000000000003,Brittany_Scott,cloudy,32,Saturday
2021-05-08,coldiced16,6,4.95,29.700000000000003,Jennifer_Daniels,cloudy,32,Saturday
2021-05-08,coldiced16,6,4.95,29.700000000000003,Robert_Thomas_DDS,cloudy,32,Saturday
2021-05-08,coldiced20,6,5.95,35.7,Heather_Pennington,cloudy,32,Saturday
2021-05-08,coldiced20,6,5.95,35.7,Clifford_Mcknight,cloudy,32,Saturday
2021-05-08,coldiced20,6,5.95,35.7,Rebecca_Kim,cloudy,32,Saturday
2021-05-08,coldiced20,6,5.95,35.7,Molly_Mercer,cloudy,32,Saturday
2021-05-08,coldiced20,6,5.95,35.7,Justin_Clark,cloudy,32,Saturday
2021-05-08,coldiced20,6,5.95,35.7,Patricia_Ross,cloudy,32,Saturday
2021-05-08,coldiced20,6,5.95,35.7,Daniel_Livingston,cloudy,32,Saturday
2021-05-08,coldiced20,6,5.95,35.7,Brittany_Scott,cloudy,32,Saturday
2021-05-08,coldiced20,6,5.95,35.7,Jennifer_Daniels,cloudy,32,Saturday
2021-05-08,coldiced20,6,5.95,35.7,Robert_Thomas_DDS,cloudy,32,Saturday
2021-05-08,coldmatcha16,4,4.95,19.8,Heather_Pennington,cloudy,32,Saturday
2021-05-08,coldmatcha16,4,4.95,19.8,Clifford_Mcknight,cloudy,32,Saturday
2021-05-08,coldmatcha16,4,4.95,19.8,Rebecca_Kim,cloudy,32,Saturday
2021-05-08,coldmatcha16,4,4.95,19.8,Molly_Mercer,cloudy,32,Saturday
2021-05-08,coldmatcha16,4,4.95,19.8,Justin_Clark,cloudy,32,Saturday
2021-05-08,coldmatcha16,4,4.95,19.8,Patricia_Ross,cloudy,32,Saturday
2021-05-08,coldmatcha16,4,4.95,19.8,Daniel_Livingston,cloudy,32,Saturday
2021-05-08,coldmatcha16,4,4.95,19.8,Brittany_Scott,cloudy,32,Saturday
2021-05-08,coldmatcha16,4,4.95,19.8,Jennifer_Daniels,cloudy,32,Saturday
2021-05-08,coldmatcha16,4,4.95,19.8,Robert_Thomas_DDS,cloudy,32,Saturday
2021-05-08,coldmatcha20,3,5.95,17.85,Heather_Pennington,cloudy,32,Saturday
2021-05-08,coldmatcha20,3,5.95,17.85,Clifford_Mcknight,cloudy,32,Saturday
2021-05-08,coldmatcha20,3,5.95,17.85,Rebecca_Kim,cloudy,32,Saturday
2021-05-08,coldmatcha20,3,5.95,17.85,Molly_Mercer,cloudy,32,Saturday
2021-05-08,coldmatcha20,3,5.95,17.85,Justin_Clark,cloudy,32,Saturday
2021-05-08,coldmatcha20,3,5.95,17.85,Patricia_Ross,cloudy,32,Saturday
2021-05-08,coldmatcha20,3,5.95,17.85,Daniel_Livingston,cloudy,32,Saturday
2021-05-08,coldmatcha20,3,5.95,17.85,Brittany_Scott,cloudy,32,Saturday
2021-05-08,coldmatcha20,3,5.95,17.85,Jennifer_Daniels,cloudy,32,Saturday
2021-05-08,coldmatcha20,3,5.95,17.85,Robert_Thomas_DDS,cloudy,32,Saturday
2021-05-08,coldiablo16,6,5.95,35.7,Heather_Pennington,cloudy,32,Saturday
2021-05-08,coldiablo16,6,5.95,35.7,Clifford_Mcknight,cloudy,32,Saturday
2021-05-08,coldiablo16,6,5.95,35.7,Rebecca_Kim,cloudy,32,Saturday
2021-05-08,coldiablo16,6,5.95,35.7,Molly_Mercer,cloudy,32,Saturday
2021-05-08,coldiablo16,6,5.95,35.7,Justin_Clark,cloudy,32,Saturday
2021-05-08,coldiablo16,6,5.95,35.7,Patricia_Ross,cloudy,32,Saturday
2021-05-08,coldiablo16,6,5.95,35.7,Daniel_Livingston,cloudy,32,Saturday
2021-05-08,coldiablo16,6,5.95,35.7,Brittany_Scott,cloudy,32,Saturday
2021-05-08,coldiablo16,6,5.95,35.7,Jennifer_Daniels,cloudy,32,Saturday
2021-05-08,coldiablo16,6,5.95,35.7,Robert_Thomas_DDS,cloudy,32,Saturday
2021-05-08,coldiablo20,3,6.95,20.85,Heather_Pennington,cloudy,32,Saturday
2021-05-08,coldiablo20,3,6.95,20.85,Clifford_Mcknight,cloudy,32,Saturday
2021-05-08,coldiablo20,3,6.95,20.85,Rebecca_Kim,cloudy,32,Saturday
2021-05-08,coldiablo20,3,6.95,20.85,Molly_Mercer,cloudy,32,Saturday
2021-05-08,coldiablo20,3,6.95,20.85,Justin_Clark,cloudy,32,Saturday
2021-05-08,coldiablo20,3,6.95,20.85,Patricia_Ross,cloudy,32,Saturday
2021-05-08,coldiablo20,3,6.95,20.85,Daniel_Livingston,cloudy,32,Saturday
2021-05-08,coldiablo20,3,6.95,20.85,Brittany_Scott,cloudy,32,Saturday
2021-05-08,coldiablo20,3,6.95,20.85,Jennifer_Daniels,cloudy,32,Saturday
2021-05-08,coldiablo20,3,6.95,20.85,Robert_Thomas_DDS,cloudy,32,Saturday
2021-05-08,coldpink16,3,5.95,17.85,Heather_Pennington,cloudy,32,Saturday
2021-05-08,coldpink16,3,5.95,17.85,Clifford_Mcknight,cloudy,32,Saturday
2021-05-08,coldpink16,3,5.95,17.85,Rebecca_Kim,cloudy,32,Saturday
2021-05-08,coldpink16,3,5.95,17.85,Molly_Mercer,cloudy,32,Saturday
2021-05-08,coldpink16,3,5.95,17.85,Justin_Clark,cloudy,32,Saturday
2021-05-08,coldpink16,3,5.95,17.85,Patricia_Ross,cloudy,32,Saturday
2021-05-08,coldpink16,3,5.95,17.85,Daniel_Livingston,cloudy,32,Saturday
2021-05-08,coldpink16,3,5.95,17.85,Brittany_Scott,cloudy,32,Saturday
2021-05-08,coldpink16,3,5.95,17.85,Jennifer_Daniels,cloudy,32,Saturday
2021-05-08,coldpink16,3,5.95,17.85,Robert_Thomas_DDS,cloudy,32,Saturday
2021-05-08,coldpink20,5,6.95,34.75,Heather_Pennington,cloudy,32,Saturday
2021-05-08,coldpink20,5,6.95,34.75,Clifford_Mcknight,cloudy,32,Saturday
2021-05-08,coldpink20,5,6.95,34.75,Rebecca_Kim,cloudy,32,Saturday
2021-05-08,coldpink20,5,6.95,34.75,Molly_Mercer,cloudy,32,Saturday
2021-05-08,coldpink20,5,6.95,34.75,Justin_Clark,cloudy,32,Saturday
2021-05-08,coldpink20,5,6.95,34.75,Patricia_Ross,cloudy,32,Saturday
2021-05-08,coldpink20,5,6.95,34.75,Daniel_Livingston,cloudy,32,Saturday
2021-05-08,coldpink20,5,6.95,34.75,Brittany_Scott,cloudy,32,Saturday
2021-05-08,coldpink20,5,6.95,34.75,Jennifer_Daniels,cloudy,32,Saturday
2021-05-08,coldpink20,5,6.95,34.75,Robert_Thomas_DDS,cloudy,32,Saturday
2021-05-08,coldmocha16,3,5.95,17.85,Heather_Pennington,cloudy,32,Saturday
2021-05-08,coldmocha16,3,5.95,17.85,Clifford_Mcknight,cloudy,32,Saturday
2021-05-08,coldmocha16,3,5.95,17.85,Rebecca_Kim,cloudy,32,Saturday
2021-05-08,coldmocha16,3,5.95,17.85,Molly_Mercer,cloudy,32,Saturday
2021-05-08,coldmocha16,3,5.95,17.85,Justin_Clark,cloudy,32,Saturday
2021-05-08,coldmocha16,3,5.95,17.85,Patricia_Ross,cloudy,32,Saturday
2021-05-08,coldmocha16,3,5.95,17.85,Daniel_Livingston,cloudy,32,Saturday
2021-05-08,coldmocha16,3,5.95,17.85,Brittany_Scott,cloudy,32,Saturday
2021-05-08,coldmocha16,3,5.95,17.85,Jennifer_Daniels,cloudy,32,Saturday
2021-05-08,coldmocha16,3,5.95,17.85,Robert_Thomas_DDS,cloudy,32,Saturday
2021-05-08,coldmocha20,6,6.95,41.7,Heather_Pennington,cloudy,32,Saturday
2021-05-08,coldmocha20,6,6.95,41.7,Clifford_Mcknight,cloudy,32,Saturday
2021-05-08,coldmocha20,6,6.95,41.7,Rebecca_Kim,cloudy,32,Saturday
2021-05-08,coldmocha20,6,6.95,41.7,Molly_Mercer,cloudy,32,Saturday
2021-05-08,coldmocha20,6,6.95,41.7,Justin_Clark,cloudy,32,Saturday
2021-05-08,coldmocha20,6,6.95,41.7,Patricia_Ross,cloudy,32,Saturday
2021-05-08,coldmocha20,6,6.95,41.7,Daniel_Livingston,cloudy,32,Saturday
2021-05-08,coldmocha20,6,6.95,41.7,Brittany_Scott,cloudy,32,Saturday
2021-05-08,coldmocha20,6,6.95,41.7,Jennifer_Daniels,cloudy,32,Saturday
2021-05-08,coldmocha20,6,6.95,41.7,Robert_Thomas_DDS,cloudy,32,Saturday
2021-05-08,coldwater,4,1.1,4.4,Heather_Pennington,cloudy,32,Saturday
2021-05-08,coldwater,4,1.1,4.4,Clifford_Mcknight,cloudy,32,Saturday
2021-05-08,coldwater,4,1.1,4.4,Rebecca_Kim,cloudy,32,Saturday
2021-05-08,coldwater,4,1.1,4.4,Molly_Mercer,cloudy,32,Saturday
2021-05-08,coldwater,4,1.1,4.4,Justin_Clark,cloudy,32,Saturday
2021-05-08,coldwater,4,1.1,4.4,Patricia_Ross,cloudy,32,Saturday
2021-05-08,coldwater,4,1.1,4.4,Daniel_Livingston,cloudy,32,Saturday
2021-05-08,coldwater,4,1.1,4.4,Brittany_Scott,cloudy,32,Saturday
2021-05-08,coldwater,4,1.1,4.4,Jennifer_Daniels,cloudy,32,Saturday
2021-05-08,coldwater,4,1.1,4.4,Robert_Thomas_DDS,cloudy,32,Saturday
2021-05-08,teagreen,5,3.95,19.75,Heather_Pennington,cloudy,32,Saturday
2021-05-08,teagreen,5,3.95,19.75,Clifford_Mcknight,cloudy,32,Saturday
2021-05-08,teagreen,5,3.95,19.75,Rebecca_Kim,cloudy,32,Saturday
2021-05-08,teagreen,5,3.95,19.75,Molly_Mercer,cloudy,32,Saturday
2021-05-08,teagreen,5,3.95,19.75,Justin_Clark,cloudy,32,Saturday
2021-05-08,teagreen,5,3.95,19.75,Patricia_Ross,cloudy,32,Saturday
2021-05-08,teagreen,5,3.95,19.75,Daniel_Livingston,cloudy,32,Saturday
2021-05-08,teagreen,5,3.95,19.75,Brittany_Scott,cloudy,32,Saturday
2021-05-08,teagreen,5,3.95,19.75,Jennifer_Daniels,cloudy,32,Saturday
2021-05-08,teagreen,5,3.95,19.75,Robert_Thomas_DDS,cloudy,32,Saturday
2021-05-08,teaberry,5,3.95,19.75,Heather_Pennington,cloudy,32,Saturday
2021-05-08,teaberry,5,3.95,19.75,Clifford_Mcknight,cloudy,32,Saturday
2021-05-08,teaberry,5,3.95,19.75,Rebecca_Kim,cloudy,32,Saturday
2021-05-08,teaberry,5,3.95,19.75,Molly_Mercer,cloudy,32,Saturday
2021-05-08,teaberry,5,3.95,19.75,Justin_Clark,cloudy,32,Saturday
2021-05-08,teaberry,5,3.95,19.75,Patricia_Ross,cloudy,32,Saturday
2021-05-08,teaberry,5,3.95,19.75,Daniel_Livingston,cloudy,32,Saturday
2021-05-08,teaberry,5,3.95,19.75,Brittany_Scott,cloudy,32,Saturday
2021-05-08,teaberry,5,3.95,19.75,Jennifer_Daniels,cloudy,32,Saturday
2021-05-08,teaberry,5,3.95,19.75,Robert_Thomas_DDS,cloudy,32,Saturday
2021-05-08,teaearl,4,3.95,15.8,Heather_Pennington,cloudy,32,Saturday
2021-05-08,teaearl,4,3.95,15.8,Clifford_Mcknight,cloudy,32,Saturday
2021-05-08,teaearl,4,3.95,15.8,Rebecca_Kim,cloudy,32,Saturday
2021-05-08,teaearl,4,3.95,15.8,Molly_Mercer,cloudy,32,Saturday
2021-05-08,teaearl,4,3.95,15.8,Justin_Clark,cloudy,32,Saturday
2021-05-08,teaearl,4,3.95,15.8,Patricia_Ross,cloudy,32,Saturday
2021-05-08,teaearl,4,3.95,15.8,Daniel_Livingston,cloudy,32,Saturday
2021-05-08,teaearl,4,3.95,15.8,Brittany_Scott,cloudy,32,Saturday
2021-05-08,teaearl,4,3.95,15.8,Jennifer_Daniels,cloudy,32,Saturday
2021-05-08,teaearl,4,3.95,15.8,Robert_Thomas_DDS,cloudy,32,Saturday
2021-05-08,teablack,2,3.95,7.9,Heather_Pennington,cloudy,32,Saturday
2021-05-08,teablack,2,3.95,7.9,Clifford_Mcknight,cloudy,32,Saturday
2021-05-08,teablack,2,3.95,7.9,Rebecca_Kim,cloudy,32,Saturday
2021-05-08,teablack,2,3.95,7.9,Molly_Mercer,cloudy,32,Saturday
2021-05-08,teablack,2,3.95,7.9,Justin_Clark,cloudy,32,Saturday
2021-05-08,teablack,2,3.95,7.9,Patricia_Ross,cloudy,32,Saturday
2021-05-08,teablack,2,3.95,7.9,Daniel_Livingston,cloudy,32,Saturday
2021-05-08,teablack,2,3.95,7.9,Brittany_Scott,cloudy,32,Saturday
2021-05-08,teablack,2,3.95,7.9,Jennifer_Daniels,cloudy,32,Saturday
2021-05-08,teablack,2,3.95,7.9,Robert_Thomas_DDS,cloudy,32,Saturday
2021-05-08,teamatcha,2,3.95,7.9,Heather_Pennington,cloudy,32,Saturday
2021-05-08,teamatcha,2,3.95,7.9,Clifford_Mcknight,cloudy,32,Saturday
2021-05-08,teamatcha,2,3.95,7.9,Rebecca_Kim,cloudy,32,Saturday
2021-05-08,teamatcha,2,3.95,7.9,Molly_Mercer,cloudy,32,Saturday
2021-05-08,teamatcha,2,3.95,7.9,Justin_Clark,cloudy,32,Saturday
2021-05-08,teamatcha,2,3.95,7.9,Patricia_Ross,cloudy,32,Saturday
2021-05-08,teamatcha,2,3.95,7.9,Daniel_Livingston,cloudy,32,Saturday
2021-05-08,teamatcha,2,3.95,7.9,Brittany_Scott,cloudy,32,Saturday
2021-05-08,teamatcha,2,3.95,7.9,Jennifer_Daniels,cloudy,32,Saturday
2021-05-08,teamatcha,2,3.95,7.9,Robert_Thomas_DDS,cloudy,32,Saturday
2021-05-08,teachai,3,3.95,11.850000000000001,Heather_Pennington,cloudy,32,Saturday
2021-05-08,teachai,3,3.95,11.850000000000001,Clifford_Mcknight,cloudy,32,Saturday
2021-05-08,teachai,3,3.95,11.850000000000001,Rebecca_Kim,cloudy,32,Saturday
2021-05-08,teachai,3,3.95,11.850000000000001,Molly_Mercer,cloudy,32,Saturday
2021-05-08,teachai,3,3.95,11.850000000000001,Justin_Clark,cloudy,32,Saturday
2021-05-08,teachai,3,3.95,11.850000000000001,Patricia_Ross,cloudy,32,Saturday
2021-05-08,teachai,3,3.95,11.850000000000001,Daniel_Livingston,cloudy,32,Saturday
2021-05-08,teachai,3,3.95,11.850000000000001,Brittany_Scott,cloudy,32,Saturday
2021-05-08,teachai,3,3.95,11.850000000000001,Jennifer_Daniels,cloudy,32,Saturday
2021-05-08,teachai,3,3.95,11.850000000000001,Robert_Thomas_DDS,cloudy,32,Saturday
2021-05-08,mlkalmond,3,1.0,3.0,Heather_Pennington,cloudy,32,Saturday
2021-05-08,mlkalmond,3,1.0,3.0,Clifford_Mcknight,cloudy,32,Saturday
2021-05-08,mlkalmond,3,1.0,3.0,Rebecca_Kim,cloudy,32,Saturday
2021-05-08,mlkalmond,3,1.0,3.0,Molly_Mercer,cloudy,32,Saturday
2021-05-08,mlkalmond,3,1.0,3.0,Justin_Clark,cloudy,32,Saturday
2021-05-08,mlkalmond,3,1.0,3.0,Patricia_Ross,cloudy,32,Saturday
2021-05-08,mlkalmond,3,1.0,3.0,Daniel_Livingston,cloudy,32,Saturday
2021-05-08,mlkalmond,3,1.0,3.0,Brittany_Scott,cloudy,32,Saturday
2021-05-08,mlkalmond,3,1.0,3.0,Jennifer_Daniels,cloudy,32,Saturday
2021-05-08,mlkalmond,3,1.0,3.0,Robert_Thomas_DDS,cloudy,32,Saturday
2021-05-08,mlkoat,2,1.5,3.0,Heather_Pennington,cloudy,32,Saturday
2021-05-08,mlkoat,2,1.5,3.0,Clifford_Mcknight,cloudy,32,Saturday
2021-05-08,mlkoat,2,1.5,3.0,Rebecca_Kim,cloudy,32,Saturday
2021-05-08,mlkoat,2,1.5,3.0,Molly_Mercer,cloudy,32,Saturday
2021-05-08,mlkoat,2,1.5,3.0,Justin_Clark,cloudy,32,Saturday
2021-05-08,mlkoat,2,1.5,3.0,Patricia_Ross,cloudy,32,Saturday
2021-05-08,mlkoat,2,1.5,3.0,Daniel_Livingston,cloudy,32,Saturday
2021-05-08,mlkoat,2,1.5,3.0,Brittany_Scott,cloudy,32,Saturday
2021-05-08,mlkoat,2,1.5,3.0,Jennifer_Daniels,cloudy,32,Saturday
2021-05-08,mlkoat,2,1.5,3.0,Robert_Thomas_DDS,cloudy,32,Saturday
2021-05-08,mlkwhole,2,1.25,2.5,Heather_Pennington,cloudy,32,Saturday
2021-05-08,mlkwhole,2,1.25,2.5,Clifford_Mcknight,cloudy,32,Saturday
2021-05-08,mlkwhole,2,1.25,2.5,Rebecca_Kim,cloudy,32,Saturday
2021-05-08,mlkwhole,2,1.25,2.5,Molly_Mercer,cloudy,32,Saturday
2021-05-08,mlkwhole,2,1.25,2.5,Justin_Clark,cloudy,32,Saturday
2021-05-08,mlkwhole,2,1.25,2.5,Patricia_Ross,cloudy,32,Saturday
2021-05-08,mlkwhole,2,1.25,2.5,Daniel_Livingston,cloudy,32,Saturday
2021-05-08,mlkwhole,2,1.25,2.5,Brittany_Scott,cloudy,32,Saturday
2021-05-08,mlkwhole,2,1.25,2.5,Jennifer_Daniels,cloudy,32,Saturday
2021-05-08,mlkwhole,2,1.25,2.5,Robert_Thomas_DDS,cloudy,32,Saturday
2021-05-08,mlkskim,7,1.0,7.0,Heather_Pennington,cloudy,32,Saturday
2021-05-08,mlkskim,7,1.0,7.0,Clifford_Mcknight,cloudy,32,Saturday
2021-05-08,mlkskim,7,1.0,7.0,Rebecca_Kim,cloudy,32,Saturday
2021-05-08,mlkskim,7,1.0,7.0,Molly_Mercer,cloudy,32,Saturday
2021-05-08,mlkskim,7,1.0,7.0,Justin_Clark,cloudy,32,Saturday
2021-05-08,mlkskim,7,1.0,7.0,Patricia_Ross,cloudy,32,Saturday
2021-05-08,mlkskim,7,1.0,7.0,Daniel_Livingston,cloudy,32,Saturday
2021-05-08,mlkskim,7,1.0,7.0,Brittany_Scott,cloudy,32,Saturday
2021-05-08,mlkskim,7,1.0,7.0,Jennifer_Daniels,cloudy,32,Saturday
2021-05-08,mlkskim,7,1.0,7.0,Robert_Thomas_DDS,cloudy,32,Saturday
2021-05-08,mlkhalf,3,1.5,4.5,Heather_Pennington,cloudy,32,Saturday
2021-05-08,mlkhalf,3,1.5,4.5,Clifford_Mcknight,cloudy,32,Saturday
2021-05-08,mlkhalf,3,1.5,4.5,Rebecca_Kim,cloudy,32,Saturday
2021-05-08,mlkhalf,3,1.5,4.5,Molly_Mercer,cloudy,32,Saturday
2021-05-08,mlkhalf,3,1.5,4.5,Justin_Clark,cloudy,32,Saturday
